Account ID,Token ID,Airdrop Amount,Airdrop Status,Airdrop TX ID
0.0.4317784,0.0.731861,0.035745642,SUCCESS,0.0.4138717@1711400446.722919562
0.0.1882571,0.0.731861,1.774614101,SUCCESS,0.0.4138717@1711400449.378973406
0.0.694193,0.0.731861,0.01856887,SUCCESS,0.0.4138717@1711400454.636481269
0.0.1386381,0.0.731861,60.01915292,SUCCESS,0.0.4138717@1711400460.654940490
0.0.835202,0.0.731861,1.13E-08,SUCCESS,0.0.4138717@1711400466.012244561
0.0.847471,0.0.731861,1.052894492,SUCCESS,0.0.4138717@1711400473.689933988
0.0.1094479,0.0.731861,0.021696204,SUCCESS,0.0.4138717@1711400475.428432255
0.0.836472,0.0.731861,0.033290511,SUCCESS,0.0.4138717@1711400482.587450471
0.0.4340184,0.0.731861,0.088465061,SUCCESS,0.0.4138717@1711400488.125151726
0.0.4342042,0.0.731861,0.134395725,SUCCESS,0.0.4138717@1711400488.857816935
0.0.4334446,0.0.731861,4.6703E-05,SUCCESS,0.0.4138717@1711400494.719919568
0.0.4337852,0.0.731861,0.175579652,SUCCESS,0.0.4138717@1711400500.731111980
0.0.700741,0.0.731861,0.027243746,SUCCESS,0.0.4138717@1711400503.079274401
0.0.3242760,0.0.731861,68.02268684,SUCCESS,0.0.4138717@1711400515.578941890
